"revenue","genre","year","runtime","rating","vote_count","popularity","High_Revenue"
357961,"喜剧",2019,62,6.875,8,1.1597,"Non_High_Revenue"
336206,"动画",2019,104,5.854,24,1.9885,"Non_High_Revenue"
336024,"动画",2019,106,7.182,22,2.0533,"Non_High_Revenue"
104980,"音乐",2019,150,8.7,131,0.572,"Non_High_Revenue"
27761326,"动作",2019,101,6.526,4197,7.2691,"High_Revenue"
27140051,"恐怖",2019,95,7.061,5392,30.7793,"High_Revenue"
14366952,"恐怖",2019,99,6.9,6236,4.7844,"High_Revenue"
9232248,"犯罪",2019,105,5.2,4,0.6203,"High_Revenue"
8694096,"动画",2019,111,7.079,340,2.8303,"High_Revenue"
6516193,"动作",2019,114,6.994,167,2.8942,"High_Revenue"
839262,"剧情",2019,114,7.3,9,0.7558,"Non_High_Revenue"
633680,"喜剧",2019,105,7.237,198,0.8921,"Non_High_Revenue"
94440,"纪录",2019,90,7,32,0.2194,"Non_High_Revenue"
16684674,"家庭",2019,97,7.45,2169,4.8339,"High_Revenue"
5680240,"战争",2019,119,6.809,350,1.454,"High_Revenue"
652839,"犯罪",2019,139,6.306,36,2.3065,"Non_High_Revenue"
607538,"爱情",2019,123,5,1,0.8204,"Non_High_Revenue"
449133,"喜剧",2019,120,5.7,6,0.8858,"Non_High_Revenue"
40304,"动作",2019,93,5.181,455,1.8901,"Non_High_Revenue"
26550,"剧情",2019,98,4.8,42,1.0429,"Non_High_Revenue"
332683182,"犯罪",2019,122,8.125,27656,18.4654,"High_Revenue"
96340,"音乐",2019,119,7.8,52,0.4136,"Non_High_Revenue"
9282064,"动画",2019,90,8.2,588,5.9199,"High_Revenue"
7823942,"剧情",2019,109,6.54,941,2.4801,"High_Revenue"
4586685,"恐怖",2019,94,6.491,740,1.4318,"Non_High_Revenue"
4043001,"惊悚",2019,112,7.211,1104,2.6656,"Non_High_Revenue"
3591577,"喜剧",2019,116,7.3,32,1.485,"Non_High_Revenue"
3442155,"喜剧",2019,101,5.625,8,0.3692,"Non_High_Revenue"
2421241,"喜剧",2019,110,6.586,724,1.8315,"Non_High_Revenue"
1980729,"家庭",2019,90,6.909,587,2.3907,"Non_High_Revenue"
1952946,"冒险",2019,78,7.558,7270,12.6703,"Non_High_Revenue"
468857,"纪录",2019,97,10,1,0.0959,"Non_High_Revenue"
199449,"剧情",2019,88,5.6,14,0.7094,"Non_High_Revenue"
104200,"纪录",2019,94,6.8,16,0.1631,"Non_High_Revenue"
74252,"爱情",2019,84,5.6,22,0.2794,"Non_High_Revenue"
58967,"恐怖",2019,80,4.2,17,0.2562,"Non_High_Revenue"
260457270,"恐怖",2019,103,6.7,113,1.2257,"High_Revenue"
34223145,"科幻",2019,123,6.129,7206,3.1863,"High_Revenue"
2536698,"剧情",2019,122,7.134,1259,3.0869,"Non_High_Revenue"
1194513,"犯罪",2019,117,6.6,18,1.0732,"Non_High_Revenue"
552282,"纪录",2019,102,9,1,0.17,"Non_High_Revenue"
427468,"奇幻",2019,93,5.667,9,0.7161,"Non_High_Revenue"
185403,"纪录",2019,80,6,1,0.1925,"Non_High_Revenue"
67833,"爱情",2019,112,8.5,3,0.9341,"Non_High_Revenue"
268750,"剧情",2019,104,7,2,0.8562,"Non_High_Revenue"
174839618,"动画",2019,112,7.978,2619,8.0428,"High_Revenue"
8276440,"喜剧",2019,90,6.835,2005,3.0573,"High_Revenue"
7053904,"剧情",2019,110,6.47,3082,4.3181,"High_Revenue"
5854715,"剧情",2019,119,7.3,12,1.3926,"High_Revenue"
1908418,"惊悚",2019,96,6,211,1.581,"Non_High_Revenue"
1726293,"纪录",2019,91,7.6,166,0.6789,"Non_High_Revenue"
1138120,"剧情",2019,108,7.6,107,0.9783,"Non_High_Revenue"
903190,"剧情",2019,136,7.066,653,2.7115,"Non_High_Revenue"
837443,"惊悚",2019,87,6.261,153,1.0368,"Non_High_Revenue"
695413,"家庭",2019,106,6.714,21,0.9245,"Non_High_Revenue"
121332,"犯罪",2019,110,6.942,643,2.2551,"Non_High_Revenue"
6849187,"爱情",2019,114,5.2,9,0.5396,"High_Revenue"
3119092,"冒险",2019,110,6.2,256,1.8188,"Non_High_Revenue"
929115,"剧情",2019,95,6.7,30,0.7014,"Non_High_Revenue"
601854,"恐怖",2019,85,6.2,75,1.4859,"Non_High_Revenue"
533015,"剧情",2019,99,8,1,0.4502,"Non_High_Revenue"
477526,"动画",2019,115,6.418,97,2.111,"Non_High_Revenue"
422635,"剧情",2019,91,6.4,46,0.63,"Non_High_Revenue"
405130,"悬疑",2019,108,5.778,9,0.8817,"Non_High_Revenue"
65703,"剧情",2019,98,6.4,36,1.4122,"Non_High_Revenue"
21485,"恐怖",2019,102,5.86,224,0.8802,"Non_High_Revenue"
116684306,"恐怖",2019,169,6.8,9581,8.2226,"High_Revenue"
9160,"纪录",2019,176,0,0,0.0602,"Non_High_Revenue"
32125643,"动作",2019,103,7.608,295,2.6847,"High_Revenue"
5001687,"动作",2019,98,6.8,61,1.8489,"High_Revenue"
2658678,"剧情",2019,117,5.842,243,2.0486,"Non_High_Revenue"
1730303,"剧情",2019,110,6.359,255,1.6652,"Non_High_Revenue"
1268818,"纪录",2019,87,0,0,0.2462,"Non_High_Revenue"
1064952,"剧情",2019,121,6.325,523,1.3299,"Non_High_Revenue"
302780,"剧情",2019,80,0,0,0.3674,"Non_High_Revenue"
26365,"剧情",2019,83,4.8,76,0.5569,"Non_High_Revenue"
56843257,"奇幻",2019,94,5.568,22,1.4118,"High_Revenue"
2600494,"动画",2019,99,5.833,6,1.0202,"Non_High_Revenue"
22968141,"剧情",2019,118,6.9,4,0.7702,"High_Revenue"
3011128,"恐怖",2019,99,5.902,127,1.7402,"Non_High_Revenue"
1935820,"动作",2019,123,6.726,84,1.605,"Non_High_Revenue"
854886,"剧情",2019,104,4.5,10,0.6558,"Non_High_Revenue"
460239,"惊悚",2019,87,6.025,345,2.7836,"Non_High_Revenue"
413774,"音乐",2019,111,7.2,26,1.3603,"Non_High_Revenue"
391850,"惊悚",2019,103,7,341,0.4781,"Non_High_Revenue"
103282,"恐怖",2019,90,5.457,151,0.7826,"Non_High_Revenue"
65120,"犯罪",2019,130,6.7,98,2.3747,"Non_High_Revenue"
147436187,"动作",2019,122,6.601,3862,6.9497,"High_Revenue"
28416877,"动作",2019,129,6.72,288,2.4393,"High_Revenue"
23443157,"动画",2019,111,7.075,312,2.7988,"High_Revenue"
11329584,"犯罪",2019,106,5.6,5,1.2453,"High_Revenue"
1365465,"动画",2019,90,6.3,69,1.3619,"Non_High_Revenue"
1346049,"剧情",2019,117,6.918,607,1.3007,"Non_High_Revenue"
746762,"喜剧",2019,106,6.7,24,1.1573,"Non_High_Revenue"
221502,"纪录",2019,97,8,1,0.2557,"Non_High_Revenue"
55200,"动作",2019,107,7,77,2.1484,"Non_High_Revenue"
19638431,"动画",2019,97,7.045,1872,8.917,"High_Revenue"
14040397,"家庭",2019,102,6.63,1819,5.9851,"High_Revenue"
3069597,"动画",2019,95,7.564,367,2.9872,"Non_High_Revenue"
936163,"剧情",2019,110,6.842,279,0.721,"Non_High_Revenue"
513654,"喜剧",2019,102,5.652,404,0.4544,"Non_High_Revenue"
305206,"剧情",2019,89,2.3,3,0.8723,"Non_High_Revenue"
251176,"爱情",2019,87,5.8,6,1.5123,"Non_High_Revenue"
52659209,"恐怖",2019,108,6.489,2846,3.9145,"High_Revenue"
12023940,"音乐",2019,105,8.296,459,5.0223,"High_Revenue"
4452521,"恐怖",2019,90,6.148,3447,7.285,"Non_High_Revenue"
2985122,"剧情",2019,114,7.374,1909,3.3877,"Non_High_Revenue"
439363,"历史",2019,110,7.2,16,1.3342,"Non_High_Revenue"
390478,"喜剧",2019,107,6.2,18,0.1581,"Non_High_Revenue"
278923,"剧情",2019,100,7.429,196,0.5518,"Non_High_Revenue"
65629,"恐怖",2019,117,5.544,90,0.5893,"Non_High_Revenue"
454504504,"动作",2019,137,6.832,7731,9.4618,"High_Revenue"
21785746,"动画",2019,110,7.319,72,4.618,"High_Revenue"
7419953,"喜剧",2019,90,6.838,1260,2.1759,"High_Revenue"
4346252,"恐怖",2019,91,6.6,11,0.287,"Non_High_Revenue"
3035297,"动作",2019,136,8.245,27812,42.307,"Non_High_Revenue"
765106,"喜剧",2019,123,5.761,142,0.7937,"Non_High_Revenue"
150248,"惊悚",2019,82,5.55,20,1.3658,"Non_High_Revenue"
37688011,"喜剧",2019,162,7.422,14789,13.1406,"High_Revenue"
6915,"喜剧",2019,140,7.439,238,0.9206,"Non_High_Revenue"
22711815,"剧情",2019,108,6.698,1149,2.4783,"High_Revenue"
7351414,"剧情",2019,102,6.3,51,1.0498,"High_Revenue"
1786088,"动画",2019,95,6.398,88,2.91,"Non_High_Revenue"
1419055,"剧情",2019,137,7.591,165,1.4149,"Non_High_Revenue"
596184,"喜剧",2019,85,6.642,67,1.2652,"Non_High_Revenue"
172915,"剧情",2019,103,5.4,88,0.9524,"Non_High_Revenue"
135025,"剧情",2019,122,6.924,1586,1.2751,"Non_High_Revenue"
51038,"剧情",2019,107,6.436,39,0.499,"Non_High_Revenue"
314948562,"动画",2019,89,8.254,19638,22.7801,"High_Revenue"
812854,"惊悚",2019,100,7.4,25,1.1237,"Non_High_Revenue"
16525,"剧情",2019,123,7.906,9231,10.9762,"Non_High_Revenue"
7080,"Unknown",2019,93,1,1,0.1841,"Non_High_Revenue"
28698829,"恐怖",2019,87,6.323,3363,4.2311,"High_Revenue"
3677872,"恐怖",2019,148,7.152,8028,12.4159,"Non_High_Revenue"
736495,"剧情",2019,89,6,11,0.7696,"Non_High_Revenue"
674926,"音乐",2019,101,6.772,357,1.053,"Non_High_Revenue"
515515,"纪录",2019,115,7.9,76,0.5845,"Non_High_Revenue"
334566,"剧情",2019,120,6.6,37,1.2655,"Non_High_Revenue"
134764,"奇幻",2019,111,6.7,196,0.9417,"Non_High_Revenue"
95415,"剧情",2019,113,4.4,30,0.7975,"Non_High_Revenue"
5143587,"动作",2019,133,7.268,149,2.9082,"High_Revenue"
109674984,"动画",2019,109,6.2,181,1.268,"High_Revenue"
40777628,"剧情",2019,100,6.5,67,2.5341,"High_Revenue"
1744430,"爱情",2019,90,5.4,34,1.324,"Non_High_Revenue"
1466876,"剧情",2019,92,7,49,0.3079,"Non_High_Revenue"
669281,"剧情",2019,120,7.321,81,2.0881,"Non_High_Revenue"
225202,"剧情",2019,80,7.125,64,0.9814,"Non_High_Revenue"
165702,"恐怖",2019,89,5.36,164,0.7858,"Non_High_Revenue"
39890,"剧情",2019,136,5.761,142,1.4985,"Non_High_Revenue"
29565,"剧情",2019,96,6.465,71,1.2543,"Non_High_Revenue"
29490,"喜剧",2019,132,8.494,20572,35.563,"Non_High_Revenue"
17800,"剧情",2019,66,6.6,59,1.218,"Non_High_Revenue"
707607,"家庭",2019,98,0,0,0.3673,"Non_High_Revenue"
379826849,"动作",2019,129,7.397,16908,19.1799,"High_Revenue"
151316959,"喜剧",2019,132,8.494,20572,35.563,"High_Revenue"
10597117,"喜剧",2019,116,6.686,4257,3.8886,"High_Revenue"
10011068,"剧情",2019,88,5.1,29,0.2363,"High_Revenue"
318285,"喜剧",2019,60,6,1,0.8066,"Non_High_Revenue"
188608,"剧情",2019,101,7.5,8,1.4285,"Non_High_Revenue"
184595,"喜剧",2019,116,6.878,233,0.5448,"Non_High_Revenue"
16500,"纪录",2019,95,6,11,0.241,"Non_High_Revenue"
84077501,"恐怖",2019,106,6.41,3830,5.0188,"High_Revenue"
1509112,"动作",2019,99,4.7,35,2.2134,"Non_High_Revenue"
16379249,"恐怖",2019,90,5.967,2046,3.1802,"High_Revenue"
920125,"剧情",2019,101,6.5,351,0.848,"Non_High_Revenue"
295268,"喜剧",2019,127,6.527,201,0.7468,"Non_High_Revenue"
204088,"剧情",2019,133,6.5,8,0.7003,"Non_High_Revenue"
111514,"剧情",2019,100,6.4,12,0.1092,"Non_High_Revenue"
17355,"剧情",2019,84,4.9,36,0.3921,"Non_High_Revenue"
312715035,"家庭",2019,100,7.466,10487,15.4436,"High_Revenue"
28454846,"动作",2019,109,7.85,1447,8.9337,"High_Revenue"
34310260,"动作",2019,119,6.716,2977,9.7536,"High_Revenue"
1649593,"科幻",2019,113,6.713,2818,2.6783,"Non_High_Revenue"
74650,"爱情",2019,102,7.5,30,0.9803,"Non_High_Revenue"
7789444,"音乐",2019,121,7.308,4976,4.0944,"High_Revenue"
4580333,"犯罪",2019,118,7.166,546,3.1258,"Non_High_Revenue"
3392830,"恐怖",2019,102,5.213,47,1.7313,"Non_High_Revenue"
3124886,"动画",2019,84,6.2,4,1.1066,"Non_High_Revenue"
94515920,"喜剧",2019,115,5.899,5329,5.9648,"High_Revenue"
11774863,"犯罪",2019,103,6.2,35,2.0562,"High_Revenue"
955718,"犯罪",2019,105,5.725,89,0.6069,"Non_High_Revenue"
105423917,"科幻",2019,113,5.964,7052,6.6162,"High_Revenue"
57589899,"家庭",2019,86,6.946,3317,12.7727,"High_Revenue"
1614492,"剧情",2019,100,6,1,0.7175,"Non_High_Revenue"
1478990,"剧情",2019,103,6.9,8,0.989,"Non_High_Revenue"
738114,"纪录",2019,83,0,0,0.0557,"Non_High_Revenue"
250999,"剧情",2019,90,6.815,119,1.3793,"Non_High_Revenue"
231011,"历史",2019,86,5.461,129,1.3807,"Non_High_Revenue"
146608,"喜剧",2019,103,6.582,465,0.7957,"Non_High_Revenue"
392080,"家庭",2019,85,6.965,100,1.133,"Non_High_Revenue"
17802279,"恐怖",2019,99,5.827,2421,4.2181,"High_Revenue"
15451386,"纪录",2019,101,8,1,0.1279,"High_Revenue"
1249285,"惊悚",2019,101,6.643,395,1.2658,"Non_High_Revenue"
792869,"纪录",2019,75,0,0,0.0498,"Non_High_Revenue"
425726,"剧情",2019,104,7.7,3,0.7768,"Non_High_Revenue"
254446,"剧情",2019,125,5.9,28,0.9971,"Non_High_Revenue"
164081,"喜剧",2019,90,5.743,317,0.5639,"Non_High_Revenue"
96930,"剧情",2019,126,5.8,51,0.9324,"Non_High_Revenue"
259835598,"科幻",2019,132,6.7,6684,14.3866,"High_Revenue"
6584419,"动画",2019,112,7.189,119,2.2642,"High_Revenue"
40060,"剧情",2019,131,7.234,540,1.6811,"Non_High_Revenue"
19120,"剧情",2019,147,8.087,3084,5.5385,"Non_High_Revenue"
199630,"剧情",2019,126,6.1,144,0.5095,"Non_High_Revenue"
54237549,"音乐",2019,112,7.7,7,0.9742,"High_Revenue"
4476479,"动作",2019,91,6.474,837,1.9215,"Non_High_Revenue"
3143837,"喜剧",2019,114,8.233,60,1.6899,"Non_High_Revenue"
2880818,"喜剧",2019,125,6.708,2873,2.9798,"Non_High_Revenue"
2060944,"恐怖",2019,97,6.4,37,0.8024,"Non_High_Revenue"
795010,"剧情",2019,107,4.5,18,3.0667,"Non_High_Revenue"
698709,"剧情",2019,94,5.5,71,0.7165,"Non_High_Revenue"
635167,"剧情",2019,101,6.468,480,0.6209,"Non_High_Revenue"
394403,"动作",2019,105,6,55,1.4218,"Non_High_Revenue"
237726,"悬疑",2019,105,5.8,8,1.0486,"Non_High_Revenue"
201325,"Unknown",2019,70,0,0,0.0289,"Non_High_Revenue"
155215,"剧情",2019,96,6.565,385,1.1413,"Non_High_Revenue"
107380,"剧情",2019,102,6.707,263,0.9566,"Non_High_Revenue"
78665,"剧情",2019,106,6.912,1459,2.1007,"Non_High_Revenue"
51910,"动作",2019,102,5.5,99,0.2856,"Non_High_Revenue"
50350,"剧情",2019,0,0,0,0.0891,"Non_High_Revenue"
290467259,"冒险",2019,128,7.085,10590,10.0364,"High_Revenue"
12440816,"家庭",2019,109,8.055,1614,4.2707,"High_Revenue"
5257871,"动作",2019,96,0,0,0.9611,"High_Revenue"
1383780,"动画",2019,88,6.642,467,3.2159,"Non_High_Revenue"
894913,"爱情",2019,98,5.5,4,0.8438,"Non_High_Revenue"
815122,"剧情",2019,110,6.998,3530,3.2423,"Non_High_Revenue"
124087,"喜剧",2019,120,5.25,100,1.6562,"Non_High_Revenue"
51398,"科幻",2019,98,6.225,964,2.5246,"Non_High_Revenue"
142800045,"动作",2019,131,7.438,11680,12.1176,"High_Revenue"
2545930,"动作",2019,97,6.4,67,1.7912,"Non_High_Revenue"
960384,"剧情",2019,115,6.9,97,0.5226,"Non_High_Revenue"
595421,"剧情",2019,125,6.048,187,1.2064,"Non_High_Revenue"
550158,"剧情",2019,108,7,2,0.9575,"Non_High_Revenue"
545117,"剧情",2019,137,7.143,586,0.7731,"Non_High_Revenue"
538249,"喜剧",2019,90,1,1,0.2896,"Non_High_Revenue"
221344,"恐怖",2019,80,5.416,377,1.5095,"Non_High_Revenue"
160741931,"动作",2019,104,6.906,7333,7.0633,"High_Revenue"
84441043,"喜剧",2019,93,6.194,2688,3.7106,"High_Revenue"
1301080,"纪录",2019,100,7.898,1509,2.9892,"Non_High_Revenue"
4240573,"家庭",2019,94,6.917,923,2.6826,"Non_High_Revenue"
2442975,"历史",2019,107,5,1,0.3586,"Non_High_Revenue"
1988585,"剧情",2019,110,6.6,23,1.3166,"Non_High_Revenue"
1138402,"动作",2019,100,0,0,0.4803,"Non_High_Revenue"
989053,"剧情",2019,120,4.782,62,1.055,"Non_High_Revenue"
793031,"喜剧",2019,113,6.4,13,1.5051,"Non_High_Revenue"
375566,"冒险",2019,97,6.9,34,0.1856,"Non_High_Revenue"
346533,"喜剧",2019,102,6.969,383,0.4749,"Non_High_Revenue"
197603,"恐怖",2019,89,5.9,332,1.0025,"Non_High_Revenue"
183630,"剧情",2019,94,6.15,30,0.4347,"Non_High_Revenue"
313323,"惊悚",2019,144,6.1,11,1.2105,"Non_High_Revenue"
343298,"Unknown",2019,117,0,0,0.1879,"Non_High_Revenue"
1549663,"剧情",2019,128,7.4,766,1.4765,"Non_High_Revenue"
614819,"剧情",2019,101,5.1,25,2.4343,"Non_High_Revenue"
366128,"喜剧",2019,120,7.5,4,0.9589,"Non_High_Revenue"
364260,"纪录",2019,86,7.2,10,0.2143,"Non_High_Revenue"
330980,"剧情",2019,99,7.086,110,0.457,"Non_High_Revenue"
119628,"犯罪",2019,100,6.4,37,0.305,"Non_High_Revenue"
910456089,"冒险",2019,181,8.235,27667,35.2675,"High_Revenue"
3384414,"动作",2019,101,6,7,0.6785,"Non_High_Revenue"
3210600,"剧情",2019,112,7.8,43,0.818,"Non_High_Revenue"
2652653,"历史",2019,125,7.125,1281,1.9019,"Non_High_Revenue"
1949391,"犯罪",2019,116,5.6,29,1.3497,"Non_High_Revenue"
1778226,"音乐",2019,93,6.041,356,1.2269,"Non_High_Revenue"
916616,"家庭",2019,127,7,13,1.1927,"Non_High_Revenue"
700727,"剧情",2019,157,6.73,346,1.1987,"Non_High_Revenue"
252609,"惊悚",2019,100,6,298,0.494,"Non_High_Revenue"
66508,"科幻",2019,85,4.965,310,1.3493,"Non_High_Revenue"
65510,"恐怖",2019,84,5.3,97,0.5524,"Non_High_Revenue"
37353,"纪录",2019,94,7.3,40,0.1532,"Non_High_Revenue"
31268319,"恐怖",2019,93,5.653,2648,6.3397,"High_Revenue"
23216543,"家庭",2019,85,5.914,444,1.718,"High_Revenue"
21449157,"恐怖",2019,101,5.747,3416,3.562,"High_Revenue"
4306354,"悬疑",2019,118,6.453,86,1.5338,"Non_High_Revenue"
2786214,"剧情",2019,120,8.1,27,1.0716,"Non_High_Revenue"
1107394,"科幻",2019,110,5.659,1252,2.2391,"Non_High_Revenue"
489195,"喜剧",2019,97,7.5,542,1.7474,"Non_High_Revenue"
453067,"纪录",2019,72,0,0,0.0218,"Non_High_Revenue"
414749,"犯罪",2019,133,6.542,1037,1.6053,"Non_High_Revenue"
302019,"动作",2019,113,4.6,9,0.4624,"Non_High_Revenue"
298989,"剧情",2019,99,6.422,129,1.1798,"Non_High_Revenue"
81350,"犯罪",2019,94,0,0,0.3409,"Non_High_Revenue"
66732,"惊悚",2019,86,6.333,27,0.1991,"Non_High_Revenue"
31446642,"奇幻",2019,121,5.583,3695,5.0531,"High_Revenue"
11588692,"喜剧",2019,86,6.557,750,3.3633,"High_Revenue"
11237212,"喜剧",2019,108,6.846,1872,2.9026,"High_Revenue"
2321284,"音乐",2019,100,7,15,0.4536,"Non_High_Revenue"
529288,"犯罪",2019,115,6.7,30,2.3168,"Non_High_Revenue"
21930,"剧情",2019,58,0,0,0.7807,"Non_High_Revenue"
5916010,"悬疑",2019,98,6.555,1452,2.8325,"High_Revenue"
497935,"剧情",2019,107,7.1,298,1.2056,"Non_High_Revenue"
354485,"剧情",2019,109,7.2,8,0.5465,"Non_High_Revenue"
165418,"剧情",2019,97,6.7,3,0.6869,"Non_High_Revenue"
130871912,"动作",2019,132,6.978,10172,6.7558,"High_Revenue"
86346048,"家庭",2019,112,6.59,4513,4.4336,"High_Revenue"
33235438,"惊悚",2019,123,7.5,1739,2.3572,"High_Revenue"
28238052,"爱情",2019,116,8.2,5903,6.3754,"High_Revenue"
7242638,"恐怖",2019,103,4,6,0.4628,"High_Revenue"
1563649,"纪录",2019,99,7.774,663,1.4405,"Non_High_Revenue"
916398,"动画",2019,93,5.8,65,1.4983,"Non_High_Revenue"
832849,"惊悚",2019,121,5.906,790,2.1105,"Non_High_Revenue"
476567,"剧情",2019,120,6.8,16,0.8536,"Non_High_Revenue"
410154,"喜剧",2019,60,6.1,11,0.5749,"Non_High_Revenue"
326038,"犯罪",2019,105,6.083,12,0.8673,"Non_High_Revenue"
233080,"剧情",2019,150,10,1,0.1759,"Non_High_Revenue"
213844,"喜剧",2019,93,6.4,4,0.4823,"Non_High_Revenue"
143740,"纪录",2019,90,8.1,22,0.2736,"Non_High_Revenue"
126340,"剧情",2019,111,6.983,86,0.4803,"Non_High_Revenue"
59795,"喜剧",2019,93,5.364,265,0.7494,"Non_High_Revenue"
63212121,"恐怖",2019,116,6.948,8032,6.0555,"High_Revenue"
15326124,"剧情",2019,117,6.634,700,2.3345,"High_Revenue"
13525751,"剧情",2019,95,8,1,0.2723,"High_Revenue"
2912527,"动作",2019,135,6.72,75,0.8902,"Non_High_Revenue"
1894592,"动画",2019,98,8.025,198,2.8029,"Non_High_Revenue"
1821315,"悬疑",2019,135,6.55,50,1.1093,"Non_High_Revenue"
1430388,"惊悚",2019,132,7.078,472,0.8551,"Non_High_Revenue"
448576,"喜剧",2019,98,6.944,1128,1.6184,"Non_High_Revenue"
188145,"纪录",2019,120,0,0,0.3128,"Non_High_Revenue"
128890,"纪录",2019,76,8.2,5,0.1214,"Non_High_Revenue"
112740,"喜剧",2019,75,5.464,294,0.9279,"Non_High_Revenue"
64265,"剧情",2019,107,6.7,58,0.39,"Non_High_Revenue"
42900,"动作",2019,121,6.8,5944,8.9433,"Non_High_Revenue"
11323243,"犯罪",2019,133,6.7,45,1.5579,"High_Revenue"
7330663,"恐怖",2019,92,6.163,1069,2.7842,"High_Revenue"
6445334,"喜剧",2019,126,7.137,1395,2.6625,"High_Revenue"
2096987,"惊悚",2019,85,7.311,1841,1.6467,"Non_High_Revenue"
1743491,"战争",2019,108,6.441,722,2.3121,"Non_High_Revenue"
1134177,"冒险",2019,109,7.876,464,1.7285,"Non_High_Revenue"
366394,"剧情",2019,107,0,0,0.283,"Non_High_Revenue"
149291,"犯罪",2019,137,6.9,357,1.254,"Non_High_Revenue"
86790,"剧情",2019,93,4.632,491,1.0832,"Non_High_Revenue"
15881689,"动画",2019,117,7,261,2.0811,"High_Revenue"
13074595,"爱情",2019,119,7.2,47,1.5087,"High_Revenue"
1254938,"Unknown",2019,0,0,0,0.6978,"Non_High_Revenue"
1111048,"纪录",2019,98,7.508,305,0.9403,"Non_High_Revenue"
740638,"剧情",2019,188,7.745,752,2.0875,"Non_High_Revenue"
656798,"剧情",2019,114,5.784,530,1.7208,"Non_High_Revenue"
404029,"喜剧",2019,107,5.804,769,0.7165,"Non_High_Revenue"
384140,"动画",2019,105,8.315,138,1.9936,"Non_High_Revenue"
404391001,"动作",2019,123,6.783,16711,11.5899,"High_Revenue"
25052188,"犯罪",2019,119,5.9,2790,3.7369,"High_Revenue"
22061612,"恐怖",2019,100,6.543,5032,4.1389,"High_Revenue"
6217881,"剧情",2019,132,7.018,3588,3.0688,"High_Revenue"
1859822,"剧情",2019,120,7.326,1127,2.4547,"Non_High_Revenue"
1049261,"动画",2019,94,7.208,120,1.9169,"Non_High_Revenue"
825390,"喜剧",2019,90,6,12,1.0207,"Non_High_Revenue"
168084,"喜剧",2019,104,6.8,15,1.4784,"Non_High_Revenue"
117736424,"动作",2019,111,7.191,350,4.1154,"High_Revenue"
26338739,"动作",2019,101,7.911,3122,2.225,"High_Revenue"
6299695,"恐怖",2019,90,5.649,748,1.6333,"High_Revenue"
5272163,"动画",2019,82,7.685,286,2.4484,"High_Revenue"
2608379,"剧情",2019,111,7,1561,2.5005,"Non_High_Revenue"
590835,"剧情",2019,105,7.163,761,0.7791,"Non_High_Revenue"
494145,"剧情",2019,96,6.5,89,0.9069,"Non_High_Revenue"
489676,"动画",2019,119,7.574,81,2.4161,"Non_High_Revenue"
127975,"惊悚",2019,90,5.119,168,1.1281,"Non_High_Revenue"
14700084,"动作",2019,93,6.371,97,1.7348,"High_Revenue"
369600,"恐怖",2019,103,5.511,227,1.1781,"Non_High_Revenue"
257052,"剧情",2019,122,7.023,176,1.0182,"Non_High_Revenue"
126830,"剧情",2019,109,8,2,0.8499,"Non_High_Revenue"
29789520,"喜剧",2019,100,6.323,3639,3.2635,"High_Revenue"
24703070,"爱情",2019,122,6.6,96,1.8247,"High_Revenue"
9682705,"动作",2019,107,6.658,2411,3.9428,"High_Revenue"
4272420,"剧情",2019,100,7.065,1121,1.6335,"Non_High_Revenue"
3367695,"剧情",2019,126,8.14,1966,4.3762,"Non_High_Revenue"
276857126,"动作",2019,122,7.2,9950,9.0892,"High_Revenue"
10304150,"犯罪",2019,114,5.609,23,1.6572,"High_Revenue"
6550702,"动作",2019,108,5.614,145,2.7925,"High_Revenue"
23605217,"喜剧",2019,110,0,0,0.7246,"High_Revenue"
18135124,"奇幻",2019,130,6.5,3453,3.402,"High_Revenue"
6299137,"喜剧",2019,103,4,3,0.6139,"High_Revenue"
5728516,"喜剧",2019,90,4.308,927,2.1069,"High_Revenue"
3509235,"犯罪",2019,133,7.2,79,1.4526,"Non_High_Revenue"
2224635,"剧情",2019,100,7.209,67,1.1471,"Non_High_Revenue"
428496,"剧情",2019,108,5.715,506,2.4818,"Non_High_Revenue"
80638,"恐怖",2019,82,5.717,249,0.8842,"Non_High_Revenue"
166750558,"动画",2019,104,7.751,7076,9.8059,"High_Revenue"
7291650,"音乐",2019,113,8.245,455,4.0224,"High_Revenue"
150,"Unknown",2019,0,0,0,0.0239,"Non_High_Revenue"
43502577,"剧情",2019,130,8.224,12813,12.5596,"High_Revenue"
16675266,"惊悚",2019,102,5.456,1621,3.9699,"High_Revenue"
10193205,"历史",2019,120,7.491,5902,3.8545,"High_Revenue"
